strategy,symbol,n_sessions,n_trades,gross_pnl,costs,net_pnl,expectancy_per_trade,expectancy_per_session,win_rate,avg_win,avg_loss,payoff_ratio,profit_factor,max_drawdown,max_dd_duration,sharpe,sortino,t_stat,consec_losing_days,time_in_market,exposure,return_vol,trades_per_session,median_holding_minutes,mean_mae,mean_mfe,exit_reason_mix,regime,contracts
breakout.opening_range.q95,MNQ,249,385,-1802.5,854.6999999999999,-2657.200000000003,-6.901818181818186,-10.671485943775112,0.09610389610389611,231.52324324324326,-32.2516091954023,7.178657097092959,0.763248024690918,-4620.440000000003,223,-1.0028187349080748,-1.2779723199019222,-0.9968317038775689,3,0.09387935373206381,0.09387935373206381,168.92842311729538,1.5461847389558232,4.0,-27.567532467532466,62.324675324675326,forced_flatten:42|signal_flat:343,stressed,1
breakout.range_expansion.q80,MNQ,249,2383,1231.5,5290.259999999999,-4058.7600000000116,-1.703214435585397,-16.30024096385547,0.38690725975660933,41.838568329717994,-29.181327857631757,1.4337445003818086,0.904799746305289,-4680.780000000014,248,-1.2472134706213873,-1.9055576864663317,-1.239767353501368,9,0.13804578929528855,0.13804578929528855,207.46913780190124,9.570281124497992,3.0,-20.003776751993286,29.857532522031054,forced_flatten:223|signal_flat:966|signal_flip:1194,stressed,1
breakout.range_expansion.q90,MNQ,249,1217,307.5,2701.74,-2394.2400000000043,-1.9673294987674608,-9.615421686747005,0.39112571898110104,45.09722689075628,-32.20043184885291,1.4005162136470788,0.8996568389959644,-2855.7800000000016,96,-0.9437118238444514,-1.2613599138014717,-0.9380776730487644,11,0.06719460964060847,0.06719460964060847,161.7443835588287,4.887550200803213,3.0,-22.31429745275267,31.97822514379622,forced_flatten:183|signal_flat:482|signal_flip:552,stressed,1
breakout.failed_reversal,MNQ,249,343,1089.0,761.4599999999999,327.54000000000036,0.9549271137026252,1.3154216867469894,0.478134110787172,18.423292682926828,-15.049608938547484,1.2241708577382446,1.1215867076484478,-203.54000000000008,61,0.7487290923033602,0.9481441730624379,0.7442590279208139,2,0.00352304358097351,0.00352304358097351,27.889489173770873,1.3775100401606426,1.0,-6.7682215743440235,9.943148688046648,forced_flatten:3|signal_flat:340,stressed,1
breakout.compression_expansion,MNQ,249,2797,547.0,6209.339999999999,-5662.340000000005,-2.0244333214158026,-22.74032128514058,0.30604218805863426,42.52007009345794,-21.66899536321484,1.962253873829322,0.8653731664079853,-5868.179999999999,248,-2.034688137306355,-3.4108867962985405,-2.0225406368744125,9,0.17814480428106289,0.17814480428106289,177.41854513539695,11.23293172690763,3.0,-15.920450482659993,23.29495888451913,forced_flatten:21|signal_flat:850|signal_flip:1926,stressed,1
revert.z_60.q90,MNQ,249,4040,1071.0,8968.8,-7897.800000000008,-1.9549009900990102,-31.71807228915666,0.625,17.23782178217822,-33.94277227722773,0.5078495545793443,0.8464159242989071,-8386.280000000008,239,-2.837328710311278,-3.353121125480977,-2.820389283033889,7,0.17163282285150835,0.17163282285150835,177.45874358196136,16.224899598393574,2.0,-25.929455445544555,12.70940594059406,forced_flatten:88|signal_flat:3950|signal_flip:2,stressed,1
revert.z_60.q95,MNQ,249,2594,4380.5,5758.679999999999,-1378.1800000000017,-0.5312952968388583,-5.5348594377510105,0.6225905936777179,17.06080495356037,-29.55197139938714,0.5773152905093224,0.9523638347012826,-1981.7200000000003,241,-0.693234690285302,-0.7830552292843103,-0.689095938726635,4,0.08302262759477809,0.08302262759477809,126.7437577997828,10.417670682730924,2.0,-21.374518118735544,12.47609868928296,forced_flatten:55|signal_flat:2538|signal_flip:1,stressed,1
revert.vwap.q90,MNQ,249,1299,3727.5,2883.7799999999997,843.7199999999899,0.6495150115473418,3.3884337349397184,0.8029253271747498,27.984697986577174,-110.72,0.25275196880940365,1.0297668104226876,-3888.6600000000026,197,0.19967145198456088,0.1466881261616701,0.1984793729603818,5,0.21013979190418966,0.21013979190418966,269.39112950504637,5.216867469879518,3.0,-64.80600461893765,25.037721324095457,forced_flatten:57|signal_flat:1242,stressed,1
revert.vwap.q95,MNQ,249,755,4070.0,1676.0999999999997,2393.8999999999933,3.1707284768211896,9.61405622489957,0.8039735099337748,30.303887973640855,-108.11189189189187,0.2803011532158154,1.1496135135270267,-1832.1200000000001,59,0.6759485884144277,0.39854153344577176,0.6719130383863015,4,0.1024866730348504,0.1024866730348504,225.78405190261188,3.032128514056225,3.0,-61.57814569536424,26.628476821192052,forced_flatten:30|signal_flat:725,stressed,1
revert.z_calm_only,MNQ,249,1316,1600.0,2921.5199999999995,-1321.519999999999,-1.0041945288753793,-5.307309236947788,0.5972644376899696,16.69030534351145,-27.24547169811321,0.6125900673860339,0.9084826282366464,-1683.7999999999988,248,-1.0530357215642565,-1.2184510040049803,-1.0467488849488493,4,0.036740311630152324,0.036740311630152324,80.0076583405228,5.285140562248996,2.0,-19.151975683890576,11.737462006079028,forced_flatten:1|signal_flat:1315,stressed,1
session.late_day_continuation,MNQ,249,2182,1580.5,4844.039999999999,-3263.5400000000054,-1.4956645279560044,-13.106586345381547,0.29560036663611367,54.96139534883719,-25.18779440468445,2.18206463280546,0.9157005127908404,-4265.360000000004,246,-1.0934200757110142,-1.7319585601598138,-1.086892136318996,8,0.22934705574215017,0.22934705574215017,190.2842399394873,8.763052208835342,4.0,-18.88680109990834,34.50916590284143,forced_flatten:249|signal_flat:76|signal_flip:1857,stressed,1
session.late_day_fade,MNQ,249,2182,-1580.5,4844.039999999999,-6424.5400000000045,-2.944335472043997,-25.801365461847407,0.6044912923923006,24.536633813495072,-44.94595596755506,0.5459141603575465,0.8343693829798421,-6984.020000000008,229,-2.2926040409764634,-3.0030087044354588,-2.278916730342755,8,0.22934705574215017,0.22934705574215017,178.65447834297063,8.763052208835342,4.0,-34.50916590284143,18.88680109990834,forced_flatten:249|signal_flat:76|signal_flip:1857,stressed,1
session.opening_drive,MNQ,249,2385,-2015.0,5294.699999999999,-7309.700000000021,-3.064863731656187,-29.356224899598477,0.3438155136268344,78.71841463414634,-45.91616613418532,1.7143943247373876,0.8982768985844459,-7470.6200000000235,247,-1.4153335268896126,-1.8575317907622804,-1.4068836989705316,8,0.1887755626084902,0.1887755626084902,329.2620532492087,9.578313253012048,4.0,-33.231236897274634,55.95618448637317,signal_flat:295|signal_flip:2090,stressed,1
session.midday_reversion,MNQ,249,1797,3450.5,3989.3399999999997,-538.8399999999999,-0.29985531441291,-2.164016064257028,0.6399554813578185,16.581304347826087,-30.305007727975276,0.5471473393659454,0.9725184548235506,-1539.3199999999997,116,-0.3245203650083447,-0.41376768651019497,-0.32258291267752626,6,0.0725767520208712,0.0725767520208712,105.85680819801203,7.216867469879518,2.0,-23.305230940456315,12.550639955481358,signal_flat:1797,stressed,1
vol.expansion_trend,MNQ,249,4382,-1056.0,9728.039999999999,-10784.040000000045,-2.460985851209495,-43.30939759036163,0.3596531264262894,61.316167512690335,-38.281653599429795,1.6017115706204406,0.8996070688873179,-10684.260000000038,246,-1.929207754107176,-3.2476452071131336,-1.917689992934524,9,0.3958031614950852,0.3958031614950852,356.37186885291095,17.598393574297187,3.0,-28.161341853035143,43.020082154267456,forced_flatten:187|signal_flat:1255|signal_flip:2940,stressed,1
vol.contraction_revert,MNQ,249,2690,2848.5,5971.799999999999,-3123.300000000001,-1.161078066914497,-12.543373493975908,0.6297397769516728,14.903376623376623,-28.483554216867475,0.5232274213360317,0.8899068792602789,-3454.22,242,-1.6603973968213825,-2.150414304547438,-1.6504844879459297,5,0.10397600632709869,0.10397600632709869,119.92302660938097,10.803212851405622,2.0,-19.97267657992565,11.237174721189591,forced_flatten:18|signal_flat:2672,stressed,1
vol.vol_of_vol_shock,MNQ,249,622,133.5,1380.84,-1247.340000000005,-2.005369774919618,-5.009397590361465,0.34726688102893893,75.70129629629629,-43.34684729064041,1.7464083555770376,0.929123657154286,-3694.6600000000026,128,-0.58615074541211,-0.5279814197902588,-0.5826513067008278,5,0.07066629690115962,0.07066629690115962,135.6676965379373,2.497991967871486,5.0,-33.84485530546624,58.48553054662379,forced_flatten:19|signal_flat:131|signal_flip:472,stressed,1
volume.heavy_continuation.q80,MNQ,249,7052,-493.5,15655.439999999999,-16148.940000000013,-2.2899801474758923,-64.85518072289162,0.40612592172433354,19.279127094972065,-17.040200573065903,1.1313908549553728,0.7737114156141804,-16029.200000000013,248,-5.67612197736561,-9.287357800640274,-5.642234379110339,14,0.13570394108402922,0.13570394108402922,181.38159832839932,28.32128514056225,1.0,-10.037223482699943,12.028502552467385,forced_flatten:243|signal_flat:6316|signal_flip:493,stressed,1
volume.heavy_continuation.q90,MNQ,249,3891,-1110.5,8638.019999999999,-9748.520000000002,-2.5054022102287328,-39.150682730923705,0.40940632228218965,19.11772755806654,-17.494804177545692,1.092766021502764,0.7575179600756758,-9681.699999999999,248,-4.739465434336518,-7.821055592494098,-4.711169865420982,11,0.06569500508427573,0.06569500508427573,131.13247255352024,15.626506024096386,1.0,-10.03739398612182,11.442174248265227,forced_flatten:217|signal_flat:3464|signal_flip:210,stressed,1
volume.climax_reversion,MNQ,249,819,-1167.0,1818.1799999999998,-2985.1800000000003,-3.644908424908427,-11.988674698795181,0.5787545787545788,21.86966244725738,-38.69971014492754,0.5651117893482177,0.7764144584088557,-3381.5399999999972,239,-1.9358187773000268,-1.942647449750948,-1.924261546979441,5,0.036873838063250446,0.036873838063250446,98.31204916765262,3.289156626506024,3.0,-29.1996336996337,15.697802197802197,forced_flatten:73|signal_flat:746,stressed,1
added.donchian_breakout,MNQ,249,385,-1802.5,854.6999999999999,-2657.200000000003,-6.901818181818186,-10.671485943775112,0.09610389610389611,231.52324324324326,-32.2516091954023,7.178657097092959,0.763248024690918,-4620.440000000003,223,-1.0028187349080748,-1.2779723199019222,-0.9968317038775689,3,0.09387935373206381,0.09387935373206381,168.92842311729538,1.5461847389558232,4.0,-27.567532467532466,62.324675324675326,forced_flatten:42|signal_flat:343,stressed,1
added.bollinger_revert.2sd,MNQ,249,3058,5612.0,6788.759999999999,-1176.7600000000039,-0.3848136036625243,-4.725943775100417,0.6334205362982341,17.352534847702632,-31.033559322033895,0.5591538717050188,0.966173995979145,-2422.6400000000035,241,-0.5056419958663609,-0.5847915779765968,-0.5026232107019052,4,0.1045306545876601,0.1045306545876601,148.36985900547077,12.281124497991968,2.0,-22.482504905166774,12.931000654022236,forced_flatten:68|signal_flat:2988|signal_flip:2,stressed,1
added.vwap_trend,MNQ,249,2748,-4282.5,6100.5599999999995,-10383.060000000025,-3.7784061135371223,-41.699036144578415,0.2540029112081514,112.1274212034384,-43.242926829268306,2.592965588248451,0.8828731612670334,-13089.880000000016,144,-1.5915324383916998,-2.0954760285824228,-1.5820306672709388,8,0.4922811450405202,0.4922811450405202,415.92094595747875,11.036144578313253,4.0,-34.666666666666664,67.19723435225619,forced_flatten:123|signal_flat:838|signal_flip:1787,stressed,1
